nsweeps,pearson,slope
445,0.8383436799049377,0.8961483240127563
446,0.8394312262535095,0.9052620530128479
447,0.8357099890708923,0.8916374444961548
448,0.8350022435188293,0.8853209614753723
449,0.8349397778511047,0.8818393349647522
450,0.8369177579879761,0.8922554850578308
451,0.8330066800117493,0.8812921047210693
452,0.8339270949363708,0.8792933225631714
453,0.8337492346763611,0.8764938712120056
454,0.8302086591720581,0.8721415400505066
455,0.8286679983139038,0.8591218590736389
456,0.8328145146369934,0.8746436834335327
457,0.8305789232254028,0.872654139995575
458,0.834252655506134,0.8833184838294983
459,0.837232768535614,0.8963791131973267
460,0.8343909382820129,0.8852755427360535
461,0.8294622302055359,0.8645992875099182
462,0.8283117413520813,0.8724847435951233
463,0.8339895606040955,0.8826832175254822
464,0.8348108530044556,0.8789780139923096
465,0.8292014598846436,0.8647156953811646
466,0.830454409122467,0.8598306179046631
467,0.8302673697471619,0.8533669710159302
468,0.8338436484336853,0.8731124401092529
469,0.8284543752670288,0.8587493896484375
470,0.8246882557868958,0.8451271653175354
471,0.8257779479026794,0.8497100472450256
472,0.8241231441497803,0.8372476100921631
473,0.8222737312316895,0.8322932720184326
474,0.819632351398468,0.8222705125808716
475,0.8250406384468079,0.8440558314323425
476,0.8231654763221741,0.8337981700897217
477,0.8226044774055481,0.823646068572998
478,0.8196137547492981,0.8210769295692444
479,0.8258317112922668,0.8380352854728699
480,0.8238193988800049,0.83921217918396
481,0.8229454159736633,0.8393941521644592
482,0.8246414661407471,0.8420538306236267
483,0.8279777765274048,0.8503522276878357
484,0.8272655010223389,0.8506153225898743
485,0.8268274068832397,0.852581262588501
486,0.8308363556861877,0.861846387386322
487,0.8315454721450806,0.8659167289733887
488,0.8290591835975647,0.8632282018661499
489,0.8308904767036438,0.8638982176780701
490,0.8314858078956604,0.8707588911056519
491,0.8321882486343384,0.8735350966453552
492,0.836239755153656,0.8814638257026672
493,0.8379294276237488,0.8944869637489319
494,0.8344590067863464,0.8841480016708374
495,0.8338597416877747,0.8803092241287231
496,0.8346821069717407,0.879346489906311
497,0.8354272842407227,0.8835182785987854
498,0.8387663960456848,0.8965657353401184
499,0.8372912406921387,0.8949704170227051
500,0.8385899662971497,0.8964012861251831
501,0.8359260559082031,0.8871294856071472
502,0.8346632719039917,0.8876678943634033
503,0.8340665698051453,0.8812535405158997
504,0.8312431573867798,0.876257061958313
505,0.829021692276001,0.87064129114151
506,0.8298871517181396,0.8706082105636597
507,0.8315540552139282,0.8776258230209351
508,0.8308170437812805,0.8737644553184509
509,0.8295485377311707,0.8685191869735718
510,0.8274539709091187,0.862534761428833
511,0.8271318674087524,0.8583245277404785
512,0.8323468565940857,0.8770939707756042
513,0.8309998512268066,0.8728959560394287
514,0.8287763595581055,0.8621305227279663
515,0.8339459300041199,0.8863139152526855
516,0.8340261578559875,0.8933514952659607
517,0.8357740640640259,0.8904291987419128
518,0.8318219780921936,0.8758071660995483
519,0.8316924571990967,0.872037410736084
520,0.8320285677909851,0.8739621639251709
521,0.8292325139045715,0.8702149987220764
522,0.8289324641227722,0.8586230278015137
523,0.8333722352981567,0.8770458102226257
524,0.8319041728973389,0.8672220706939697
525,0.8335831761360168,0.8762784004211426
526,0.8327703475952148,0.8749355673789978
527,0.8329887390136719,0.8725708723068237
528,0.8306835889816284,0.8643094301223755
529,0.8318712711334229,0.8697434663772583
530,0.8308857083320618,0.8649719953536987
531,0.8332893252372742,0.875551700592041
532,0.8347739577293396,0.874424159526825
533,0.8320602178573608,0.8638268709182739
534,0.8310824036598206,0.8703920841217041
535,0.8324946165084839,0.8665484189987183
536,0.8320468068122864,0.8684502243995667
537,0.8312020897865295,0.8645095229148865
538,0.8319472670555115,0.8621788620948792
539,0.8295665383338928,0.8542975783348083
540,0.8329653143882751,0.8727360367774963
541,0.8295037150382996,0.8633946776390076
542,0.8222318291664124,0.842136561870575
543,0.8226742744445801,0.8358498811721802
544,0.8224042057991028,0.8424269556999207
545,0.8236901164054871,0.8487865328788757
546,0.8302903175354004,0.8666369915008545
547,0.8275331854820251,0.8623101115226746
548,0.8282343745231628,0.859595000743866
549,0.8283319473266602,0.8637592792510986
550,0.828514575958252,0.8619921803474426
551,0.8306642174720764,0.8617033362388611
552,0.8286819458007812,0.8645247220993042
553,0.8304665088653564,0.8637845516204834
554,0.8305239081382751,0.8716935515403748
555,0.827591598033905,0.8568016886711121
556,0.8278602957725525,0.8566195368766785
557,0.8263494968414307,0.8552895784378052
558,0.8253147006034851,0.8536170125007629
559,0.8301209211349487,0.8629088997840881
560,0.8317743539810181,0.8679694533348083
561,0.8274905681610107,0.8551655411720276
562,0.8294591903686523,0.8648554086685181
563,0.8256770372390747,0.8583393096923828
564,0.8250876069068909,0.8563265204429626
565,0.8265132904052734,0.8505765199661255
566,0.8271496891975403,0.8572227358818054
567,0.8279118537902832,0.8737483024597168
568,0.8277578353881836,0.873171329498291
569,0.8305410742759705,0.877273440361023
570,0.8284607529640198,0.872854471206665
571,0.8281372785568237,0.8640807271003723
572,0.8316158652305603,0.8830134868621826
573,0.8324739933013916,0.882821798324585
574,0.832949697971344,0.8876948356628418
575,0.8339861631393433,0.8941923379898071
576,0.8375536203384399,0.9015194773674011
577,0.8319668173789978,0.8879364728927612
578,0.8336952328681946,0.8933588862419128
579,0.8322630524635315,0.8799669742584229
580,0.8283437490463257,0.8723084330558777
581,0.8269542455673218,0.8605446219444275
582,0.828125,0.8671074509620667
583,0.8311984539031982,0.8707938194274902
584,0.8320767879486084,0.8818865418434143
585,0.828562319278717,0.8660784959793091
586,0.8320912718772888,0.8793509602546692
587,0.8322460651397705,0.8771615624427795
588,0.8299725651741028,0.8727890253067017
589,0.8306986093521118,0.8731558918952942
590,0.8299493789672852,0.8684316873550415
591,0.8292388916015625,0.862271249294281
592,0.8285956978797913,0.8674612641334534
593,0.8302644491195679,0.8653725385665894
594,0.8291667699813843,0.8627762794494629
595,0.8334935903549194,0.8784432411193848
596,0.8335949182510376,0.8838264346122742
597,0.8307128548622131,0.871616005897522
598,0.8333059549331665,0.885765016078949
599,0.8358144760131836,0.8932902812957764
600,0.8358500599861145,0.8905948996543884
601,0.837012767791748,0.8914996385574341
602,0.8367228507995605,0.8934864401817322
603,0.8322076201438904,0.8792486190795898
604,0.8329582214355469,0.8838605880737305
605,0.834324300289154,0.8899986147880554
