seqid_t,std_seqid_t,seqid_t_t_half,std_seqid_t_t_half,t_half
0.4566657841205597,0.0014402966480702162,0.8878183960914612,0.0007106511620804667,28
0.45803025364875793,0.0014778180047869682,0.8881986737251282,0.0007136060739867389,29
0.46084603667259216,0.0014820883516222239,0.8889447450637817,0.0007136623025871813,30
0.4587855041027069,0.0014870992163196206,0.8897604942321777,0.0007096031331457198,31
0.45915523171424866,0.001486796187236905,0.8893433809280396,0.0007116220076568425,32
0.4594210684299469,0.001496385782957077,0.8891894817352295,0.0007061430369503796,33
0.45898157358169556,0.0015019680140540004,0.889581561088562,0.0007070453721098602,34
0.45766183733940125,0.0014842572854831815,0.8899868726730347,0.0007086742552928627,35
0.4588105082511902,0.0015003714943304658,0.8900564908981323,0.0007134966435842216,36
0.4585578739643097,0.0015017467085272074,0.8909105062484741,0.000701320415828377,37
0.46153947710990906,0.001528837252408266,0.8906723856925964,0.0007021204219199717,38
0.45846182107925415,0.001489577698521316,0.889928936958313,0.0007021106430329382,39
0.4587157964706421,0.0015009362250566483,0.8907564878463745,0.000710615364369005,40
0.4587881863117218,0.001487426576204598,0.8913381695747375,0.0007047013496048748,41
0.4591750204563141,0.0015147326048463583,0.8911052346229553,0.0006995948497205973,42
0.4592144787311554,0.0015244452515617013,0.8916381001472473,0.0007057726033963263,43
0.45886972546577454,0.0015227501280605793,0.8912946581840515,0.0007059016497805715,44
0.4582657516002655,0.0015054285759106278,0.8918131589889526,0.0007060863426886499,45
0.4608183801174164,0.0015115556307137012,0.8919631838798523,0.0007069408893585205,46
0.4600723683834076,0.001531545422039926,0.8922117948532104,0.0007064571254886687,47
0.4587947428226471,0.0015012453077360988,0.8921301960945129,0.0007052008295431733,48
0.45691314339637756,0.0014821577351540327,0.8928197622299194,0.0007122298702597618,49
0.45784473419189453,0.001505388179793954,0.8924341797828674,0.0007059435010887682,50
0.460999995470047,0.00152410170994699,0.8932802081108093,0.0007016389863565564,51
0.4588223397731781,0.0015275198966264725,0.8932263255119324,0.0007036618189886212,52
0.4570789337158203,0.0014830684522166848,0.8931394815444946,0.0007071795989759266,53
0.4601552486419678,0.001521783065982163,0.8927157521247864,0.0007074139430187643,54
0.4580565392971039,0.0015035157557576895,0.8931447267532349,0.0007089194259606302,55
0.4590631425380707,0.0015199548797681928,0.8931184411048889,0.0007050095591694117,56
0.45733287930488586,0.0015011297073215246,0.8935526013374329,0.0007004343206062913,57
0.4611605107784271,0.0015385610749945045,0.8939815163612366,0.0006938950973562896,58
0.4598223567008972,0.0015345074934884906,0.8937763571739197,0.000694039452355355,59
0.45898157358169556,0.0015112735563889146,0.8945196866989136,0.0006918424041941762,60
0.4601447582244873,0.001533493516035378,0.8942210674285889,0.0006961218314245343,61
0.45749208331108093,0.0015037376433610916,0.8943341970443726,0.0006947823567315936,62
0.4586157500743866,0.0015093812253326178,0.8940894603729248,0.0006949806120246649,63
0.4608013331890106,0.0015476620756089687,0.8943670988082886,0.000694658316206187,64
0.4593486785888672,0.001535981660708785,0.8944526314735413,0.0006899616564624012,65
0.45858028531074524,0.0015348955057561398,0.8947170972824097,0.0006905783666297793,66
0.4580157995223999,0.0015234671300277114,0.8951591849327087,0.0006879906286485493,67
0.4599315822124481,0.0015393918147310615,0.8944526314735413,0.0006901147426106036,68
0.4617170989513397,0.001559844589792192,0.8950842022895813,0.0006875026156194508,69
0.46010133624076843,0.001553074107505381,0.8955105543136597,0.0006878329440951347,70
0.4595434367656708,0.0015322960680350661,0.8951039910316467,0.0006888916832394898,71
0.4605434238910675,0.0015489415964111686,0.8951171040534973,0.0006891120574437082,72
0.46000656485557556,0.0015421236166730523,0.8951604962348938,0.0006878231070004404,73
0.45988550782203674,0.0015415116213262081,0.8955183625221252,0.000681738427374512,74
0.45837894082069397,0.0015280380612239242,0.8954275846481323,0.0006897710845805705,75
0.4600420892238617,0.00153550470713526,0.8952460289001465,0.0006892142700962722,76
0.45959341526031494,0.0015428115148097277,0.8951354622840881,0.0006862457375973463,77
0.4601065516471863,0.00155466771684587,0.8955276012420654,0.000686806917656213,78
0.45913419127464294,0.0015428131446242332,0.8955894112586975,0.0006801228155381978,79
0.45827895402908325,0.0015400366391986609,0.8956552743911743,0.0006822899449616671,80
0.4589855372905731,0.001531111542135477,0.8952052593231201,0.000683337333612144,81
0.45878681540489197,0.001542159472592175,0.8954183459281921,0.0006865198374725878,82
0.45939210057258606,0.0015316292410716414,0.8956329226493835,0.0006848955526947975,83
0.4578486382961273,0.0015181346097961068,0.8958091735839844,0.0006778437527827919,84
0.4577420949935913,0.0015246771508827806,0.8959328532218933,0.0006800697883591056,85
0.46124735474586487,0.001565265003591776,0.8963512778282166,0.000678897718898952,86
0.45886972546577454,0.0015312363393604755,0.8967552185058594,0.0006758844247087836,87
0.4568262994289398,0.0015084105543792248,0.8961828947067261,0.0006772964261472225,88
0.4602973461151123,0.0015631313435733318,0.8958078622817993,0.0006827522884123027,89
0.4587670862674713,0.001541040139272809,0.896018385887146,0.000682520738337189,90
0.46106842160224915,0.0015644688392058015,0.8965867757797241,0.000678486714605242,91
0.45771709084510803,0.001529529457911849,0.8962657451629639,0.0006837169057689607,92
0.45964211225509644,0.001545884646475315,0.8962579369544983,0.0006870029610581696,93
0.459719717502594,0.0015458065317943692,0.8962960839271545,0.0006833693478256464,94
0.4594670832157135,0.0015548968221992254,0.8971249461174011,0.0006842062575742602,95
0.4597618281841278,0.0015694248722866178,0.8963854908943176,0.0006834472296759486,96
0.4603908061981201,0.0015492751263082027,0.8960631489753723,0.0006802225834690034,97
0.459232896566391,0.0015552598051726818,0.8964143991470337,0.0006822356954216957,98
0.46047496795654297,0.0015634059673175216,0.8967052102088928,0.0006786729209125042,99
0.45894473791122437,0.0015506780473515391,0.8969407677650452,0.0006814306252636015,100
0.45862630009651184,0.001527212793007493,0.896709144115448,0.0006832474027760327,101
0.4616934061050415,0.0015770976897329092,0.8968736529350281,0.0006859636632725596,102
0.45909735560417175,0.0015570467803627253,0.8967578411102295,0.0006829606718383729,103
0.4581381678581238,0.0015483817551285028,0.8967459797859192,0.0006788790342397988,104
0.4574960470199585,0.0015526392962783575,0.8964143991470337,0.000685105100274086,105
0.46015262603759766,0.0015800412511453032,0.8969434499740601,0.0006825646269135177,106
0.458352655172348,0.0015459709102287889,0.8967118859291077,0.0006799492402933538,107
0.4578039348125458,0.0015465273754671216,0.8970986604690552,0.0006772869382984936,108
0.46114474534988403,0.0015658942284062505,0.8971539735794067,0.0006796994712203741,109
0.4602881371974945,0.0015547829680144787,0.8975250124931335,0.0006772884516976774,110
0.4631710648536682,0.001595366862602532,0.8970578908920288,0.0006792500498704612,111
0.45618417859077454,0.0015223990194499493,0.897221028804779,0.0006774924113415182,112
0.45897629857063293,0.0015463249292224646,0.8976197838783264,0.000674474285915494,113
0.4594447612762451,0.0015513024991378188,0.8973368406295776,0.0006784909637644887,114
0.4598223567008972,0.0015589273534715176,0.8976973295211792,0.0006758652743883431,115
0.4596065878868103,0.0015511317178606987,0.8975592255592346,0.0006749104359187186,116
0.45746707916259766,0.0015364628052338958,0.8976249694824219,0.0006764791323803365,117
0.46008023619651794,0.0015634017763659358,0.8973683714866638,0.0006725320708937943,118
0.4573131501674652,0.0015368444146588445,0.8978473544120789,0.0006739121163263917,119
0.45850393176078796,0.0015510695520788431,0.8980184197425842,0.0006721895770169795,120
0.46145394444465637,0.001582284807227552,0.8978499174118042,0.0006754276109859347,121
0.4588736593723297,0.001558483811095357,0.8975223898887634,0.0006706459098495543,122
0.4591263234615326,0.0015563617926090956,0.8982170820236206,0.00067173782736063,123
0.4606750011444092,0.0015774540370330215,0.8976776003837585,0.0006731155444867909,124
0.46019604802131653,0.0015710489824414253,0.8978262543678284,0.000676155905239284,125
0.45804470777511597,0.0015485642943531275,0.8975539207458496,0.0006733741611242294,126
0.45914867520332336,0.0015605851076543331,0.897507905960083,0.0006809071055613458,127
0.46157631278038025,0.0015757466899231076,0.8975223898887634,0.0006820990820415318,128
0.4606684148311615,0.0015829169424250722,0.8975381255149841,0.0006795315421186388,129
0.46142107248306274,0.0015850936761125922,0.8974565267562866,0.0006819834816269577,130
0.4598657786846161,0.0015593816060572863,0.8978815674781799,0.0006779973045922816,131
0.4585447311401367,0.001568581792525947,0.8975788950920105,0.0006794954533688724,132
0.4610368311405182,0.0015776818618178368,0.8981355428695679,0.0006774748326279223,133
0.4617170989513397,0.001591519801877439,0.8980907797813416,0.0006742769619449973,134
0.45829737186431885,0.0015667624538764358,0.8977539539337158,0.000675649382174015,135
0.45995527505874634,0.0015684084501117468,0.8977828621864319,0.000677831529174,136
0.4584973454475403,0.0015508347423747182,0.897943377494812,0.0006797421956434846,137
0.4577276408672333,0.0015451203798875213,0.8979828357696533,0.0006841212161816657,138
0.4593171179294586,0.0015521853929385543,0.8982025980949402,0.000687889289110899,139
0.4591407775878906,0.0015625293599441648,0.8983066082000732,0.0006903099711053073,140
0.45812106132507324,0.001565733808092773,0.8982394337654114,0.0006842869915999472,141
0.4564960300922394,0.0015502488240599632,0.8977671265602112,0.0006855373503640294,142
0.46015262603759766,0.0015650702407583594,0.8980026245117188,0.0006887568742968142,143
0.45976710319519043,0.0015888436464592814,0.8981065154075623,0.0006881245062686503,144
0.4619434177875519,0.0015960565069690347,0.8977275490760803,0.0006952179246582091,145
0.456626296043396,0.0015398506075143814,0.8981842398643494,0.0006953041302040219,146
0.4601249694824219,0.0015799283282831311,0.8984934091567993,0.00069642678136006,147
0.4597920775413513,0.0015693276654928923,0.8983368277549744,0.0006942498148418963,148
0.46104079484939575,0.0015831721248105168,0.8984828591346741,0.00069617381086573,149
0.46145129203796387,0.0015995408175513148,0.8980250358581543,0.0006958703743293881,150
0.4596341848373413,0.001578346244059503,0.8976921439170837,0.0006916763377375901,151
0.4593420922756195,0.0015887017361819744,0.8972236514091492,0.000693123263772577,152
0.45887893438339233,0.0015734158223494887,0.897882878780365,0.0006882681627757847,153
0.45885658264160156,0.00156117114238441,0.8979170918464661,0.0006875855033285916,154
0.4589986801147461,0.001575356349349022,0.8980263471603394,0.0006944562774151564,155
0.4582539498806,0.0015735564520582557,0.8985632061958313,0.0006900834268890321,156
0.4597170948982239,0.0015779673121869564,0.8984421491622925,0.0006900566513650119,157
0.4568447470664978,0.0015518609434366226,0.8981842398643494,0.0006931817042641342,158
0.4605920612812042,0.0015893003437668085,0.8980789184570312,0.0006920908926986158,159
0.45779603719711304,0.0015469356440007687,0.8984171152114868,0.0006921882159076631,160
0.45998287200927734,0.0015696679474785924,0.8981276154518127,0.0006921935128048062,161
0.46080392599105835,0.0015770656755194068,0.8979250192642212,0.0006943501066416502,162
0.4592092037200928,0.001583763281814754,0.8983381390571594,0.0006883972091600299,163
0.4585263133049011,0.0015552022960036993,0.8990236520767212,0.0006866829935461283,164
0.4602157771587372,0.0015650185523554683,0.8988512754440308,0.0006875355611555278,165
0.45877763628959656,0.0015647407853975892,0.8987355828285217,0.0006882809102535248,166
0.4601579010486603,0.0015970331151038408,0.898830235004425,0.0006852525402791798,167
0.46104997396469116,0.0015997574664652348,0.8985328674316406,0.0006872023805044591,168
0.4592144787311554,0.0015786498552188277,0.8988631367683411,0.0006934476550668478,169
0.45902764797210693,0.0015652558067813516,0.8989368081092834,0.0006931112729944289,170
0.4634065628051758,0.001611907035112381,0.8984447121620178,0.0006954489508643746,171
0.4616013169288635,0.0016029644757509232,0.8978908061981201,0.000694024027325213,172
0.4600144326686859,0.0015944765182211995,0.898296058177948,0.000693218840751797,173
0.46093815565109253,0.0015803850255906582,0.8984315991401672,0.0006904134643264115,174
0.4604065716266632,0.001592093612998724,0.8981038928031921,0.0006906625349074602,175
0.46024206280708313,0.0015931378584355116,0.8982855081558228,0.0006903934990987182,176
0.45895394682884216,0.00157945288810879,0.8986289501190186,0.0006955549470148981,177
0.4571947455406189,0.0015611328417435288,0.8980578184127808,0.0006966641522012651,178
0.46170923113822937,0.001605010125786066,0.8982526063919067,0.0007029155967757106,179
0.45855000615119934,0.0015805312432348728,0.8978815674781799,0.000699145020917058,180
0.4586644470691681,0.00155622826423496,0.8981683850288391,0.0006968691013753414,181
0.4600842297077179,0.0015880605205893517,0.8982118368148804,0.0006968015804886818,182
0.45910394191741943,0.0015864664455875754,0.8981946706771851,0.0006994180730544031,183
0.45989733934402466,0.0015890992945060134,0.8982526063919067,0.0007018531323410571,184
0.4610184133052826,0.0015976596623659134,0.8985565900802612,0.0006994018331170082,185
0.4598684310913086,0.0015811789780855179,0.8985934257507324,0.0006967474473640323,186
0.45808154344558716,0.0015712804161012173,0.8985117673873901,0.0007001066114753485,187
0.456784188747406,0.0015453537926077843,0.8987157940864563,0.000700538803357631,188
0.4587329030036926,0.0015887977788224816,0.8981618285179138,0.0006996755837462842,189
0.458472341299057,0.0015867881011217833,0.8984025716781616,0.000701146898791194,190
0.4622828960418701,0.001628376543521881,0.898574948310852,0.0006955712451599538,191
0.4609263241291046,0.0016056576278060675,0.898481547832489,0.0006980708567425609,192
0.45949867367744446,0.0015783474082127213,0.8984605073928833,0.0006968830712139606,193
0.4570605158805847,0.0015500072622671723,0.8979367613792419,0.0006993947317823768,194
0.4591566026210785,0.0015880897408351302,0.8983868360519409,0.000700999575201422,195
0.4583407938480377,0.0015865552704781294,0.8984118103981018,0.0007024903898127377,196
0.45657896995544434,0.0015606519300490618,0.8982447385787964,0.0007052557193674147,197
0.45914867520332336,0.0015728469006717205,0.8984828591346741,0.0007055028108879924,198
0.45785000920295715,0.001580048119649291,0.898518443107605,0.0007051216089166701,199
0.4577973484992981,0.0015703793615102768,0.8981750011444092,0.0007037922623567283,200
0.4592934250831604,0.0015747699653729796,0.8981631398200989,0.0007044139783829451,201
0.4590763449668884,0.0015882544685155153,0.8979013562202454,0.000703000056091696,202
0.4583539366722107,0.0015594502910971642,0.8979894518852234,0.0007020860794000328,203
0.45792102813720703,0.001583267468959093,0.8978302478790283,0.0007012264686636627,204
0.4565249979496002,0.0015715720364823937,0.8983117938041687,0.0007022042409516871,205
0.45793813467025757,0.0015909915091469884,0.898132860660553,0.0007059767376631498,206
0.46070656180381775,0.001616726745851338,0.8982762694358826,0.0007049305131658912,207
0.45789602398872375,0.0015769466990604997,0.8977473378181458,0.000706518127117306,208
0.46253159642219543,0.0016339137218892574,0.8977223634719849,0.0007092205341905355,209
0.45952892303466797,0.0016078160842880607,0.8980222940444946,0.0007084991666488349,210
0.4590802490711212,0.00159140070900321,0.8981578350067139,0.0007097499328665435,211
0.4604065716266632,0.0016049756668508053,0.8979776501655579,0.0007144213886931539,212
0.4564170837402344,0.001558565767481923,0.8973670601844788,0.000715974485501647,213
0.45879077911376953,0.0016035385197028518,0.8974907398223877,0.0007147685391828418,214
0.46006840467453003,0.0016130957519635558,0.8980749845504761,0.0007141220266930759,215
0.4601236581802368,0.001615217886865139,0.8979552388191223,0.0007186517468653619,216
0.45887500047683716,0.0015796213410794735,0.8979763388633728,0.0007201345870271325,217
0.45891445875167847,0.0015890143113210797,0.8978894948959351,0.0007164247217588127,218
0.4583078622817993,0.001573406276293099,0.8977157473564148,0.0007168084266595542,219
0.46038156747817993,0.0016047655371949077,0.8969131112098694,0.0007200583931989968,220
0.4610091745853424,0.0015976886497810483,0.8972947001457214,0.0007210599142126739,221
0.4590933918952942,0.0015930624213069677,0.897061824798584,0.0007201453554444015,222
0.45654869079589844,0.0015585854416713119,0.8975526094436646,0.000714130059350282,223
0.45863813161849976,0.001587596139870584,0.8972789645195007,0.0007157850195653737,224
0.458031564950943,0.0015826071612536907,0.8976723551750183,0.0007165834540501237,225
0.4592578709125519,0.001601965632289648,0.8975105285644531,0.0007157183717936277,226
0.45961710810661316,0.001607553567737341,0.8979486227035522,0.0007108580321073532,227
0.4595341980457306,0.0015968461520969868,0.8981196880340576,0.0007134411716833711,228
0.45887500047683716,0.0015866069588810205,0.8981500267982483,0.000712531735189259,229
0.4592750072479248,0.0015906706685200334,0.8984408378601074,0.0007165439310483634,230
0.4590802490711212,0.0015960040036588907,0.8984973430633545,0.0007162039401009679,231
0.46082237362861633,0.0016159913502633572,0.8982052206993103,0.0007215725490823388,232
0.4588434398174286,0.0016046029049903154,0.8982197642326355,0.0007161328103393316,233
0.4573289453983307,0.001574651338160038,0.8981223702430725,0.0007175804348662496,234
0.4589065909385681,0.00158699753228575,0.8982973694801331,0.0007151159225031734,235
0.46193549036979675,0.0016281955176964402,0.8980433940887451,0.0007182249682955444,236
0.45804736018180847,0.0015867289621382952,0.8979078531265259,0.0007210468756966293,237
0.4581223428249359,0.0015900928992778063,0.8984671235084534,0.0007229343173094094,238
0.4595341980457306,0.0016036443412303925,0.8980696797370911,0.000720907817594707,239
0.4578460454940796,0.001591015374287963,0.898394763469696,0.0007226899615488946,240
0.4596578776836395,0.001609300379641354,0.898067057132721,0.0007252790965139866,241
0.4604381322860718,0.0016193395713344216,0.8985486626625061,0.0007221033447422087,242
0.4580210745334625,0.0015938159776851535,0.8983249664306641,0.0007231068448163569,243
0.4581407904624939,0.0015954766422510147,0.8983302712440491,0.0007189353345893323,244
0.4603973627090454,0.0016199876554310322,0.8981552124023438,0.0007150254677981138,245
0.46032896637916565,0.0016114363679662347,0.8984684348106384,0.0007146701100282371,246
0.45921316742897034,0.001605400932021439,0.8986986875534058,0.000715036760084331,247
0.45922499895095825,0.001607707585208118,0.8982762694358826,0.0007145788986235857,248
0.4588289260864258,0.0016075408784672618,0.8981052041053772,0.000717951450496912,249
0.4610065817832947,0.0016140807420015335,0.8982855081558228,0.0007165525457821786,250
0.45955130457878113,0.0015973930712789297,0.8978381156921387,0.0007184658898040652,251
0.4593210220336914,0.001605863100849092,0.8978328704833984,0.0007159115630201995,252
0.46110525727272034,0.0016239214455708861,0.8975973725318909,0.0007137873326428235,253
0.4575078785419464,0.0015911904629319906,0.8980709910392761,0.0007136279018595815,254
0.4593881368637085,0.0016122659435495734,0.8978223204612732,0.0007157830405049026,255
0.45859211683273315,0.0016130462754517794,0.8981920480728149,0.000711302796844393,256
0.4594736695289612,0.0015859348932281137,0.8980250358581543,0.0007175895152613521,257
0.45763424038887024,0.0015933442628011107,0.8981092572212219,0.0007160647655837238,258
0.45822760462760925,0.0016029319958761334,0.8980302214622498,0.0007141669630073011,259
0.4600960612297058,0.0016106059774756432,0.8980328440666199,0.0007156504434533417,260
0.46024206280708313,0.001613373402506113,0.8981644511222839,0.00071959407068789,261
0.45756053924560547,0.0015937945572659373,0.8981920480728149,0.0007196085061877966,262
0.46139341592788696,0.001636745990253985,0.8983434438705444,0.0007168158772401512,263
0.4570131301879883,0.001605028985068202,0.8984065651893616,0.0007122231763787568,264
0.4582447409629822,0.0015981002943590283,0.8980341553688049,0.0007157405489124358,265
0.4616052806377411,0.0016288592014461756,0.8983618021011353,0.0007145857089199126,266
0.4591526389122009,0.0016019883332774043,0.8983829021453857,0.0007134620100259781,267
0.4573368430137634,0.0015924624167382717,0.8987078666687012,0.0007159741944633424,268
0.4572591781616211,0.0015944248298183084,0.8983342051506042,0.000712912529706955,269
0.45845919847488403,0.0016110347351059318,0.8983210325241089,0.000714105786755681,270
0.4588276147842407,0.001601015916094184,0.8982947468757629,0.0007196042570285499,271
0.4600512981414795,0.0016178759979084134,0.8986657857894897,0.0007239338010549545,272
0.45727238059043884,0.00159456767141819,0.8980196714401245,0.0007224662113003433,273
0.4601420760154724,0.0016278864350169897,0.8978894948959351,0.0007247842149809003,274
0.4596762955188751,0.001611395855434239,0.8981525897979736,0.0007242824649438262,275
0.4598223567008972,0.00162960693705827,0.8979354500770569,0.0007263353909365833,276
0.4580289423465729,0.001593092456459999,0.8978486657142639,0.0007305280887521803,277
0.46216312050819397,0.0016473294235765934,0.8984236717224121,0.0007295499672181904,278
0.4614960551261902,0.001623378717340529,0.8982539176940918,0.0007333841640502214,279
0.45845919847488403,0.0016039862530305982,0.8977052569389343,0.0007335784612223506,280
0.4581736624240875,0.0015947874635457993,0.8981920480728149,0.0007306853076443076,281
0.4590657949447632,0.00160198041703552,0.8980328440666199,0.0007337181596085429,282
0.4580092132091522,0.0015843526925891638,0.8978513479232788,0.0007308941567316651,283
0.46124735474586487,0.0016342529561370611,0.8982275724411011,0.0007296902476809919,284
0.4606249928474426,0.0016345054609701037,0.8980289101600647,0.0007307511987164617,285
0.4573197066783905,0.0015918841818347573,0.8983460664749146,0.0007338681607507169,286
0.4590802490711212,0.0016136765480041504,0.8979210257530212,0.0007330203661695123,287
0.45855262875556946,0.0015976167051121593,0.8980828523635864,0.0007314597023651004,288
0.4580394923686981,0.0016146249836310744,0.8981052041053772,0.0007302256999537349,289
0.45986050367355347,0.0016200942918658257,0.8977723717689514,0.0007315004477277398,290
0.4584566056728363,0.0016013247659429908,0.898068368434906,0.0007326359045691788,291
0.45754474401474,0.0016048506367951632,0.8979513049125671,0.0007277241093106568,292
0.4587092101573944,0.0016260757111012936,0.8984040021896362,0.0007276313262991607,293
0.4596499800682068,0.001633743173442781,0.8983775973320007,0.0007251322385855019,294
0.4605868458747864,0.0016394943231716752,0.8987762928009033,0.0007285341853275895,295
0.46205395460128784,0.0016588327707722783,0.8983960747718811,0.0007276733522303402,296
0.4576842188835144,0.0016061948845162988,0.8980381488800049,0.0007272115326486528,297
0.4582250118255615,0.0016163272084668279,0.8982250094413757,0.0007298433920368552,298
0.46066710352897644,0.0016406301874667406,0.8987657427787781,0.0007322215824387968,299
0.4570236802101135,0.0016025094082579017,0.898856520652771,0.0007335237460210919,300
0.4576999843120575,0.0015999635215848684,0.8986078500747681,0.0007328740903176367,301
0.4597526490688324,0.0016285735182464123,0.8985486626625061,0.0007281494326889515,302
0.4573249816894531,0.0016118312487378716,0.8984329104423523,0.0007283159648068249,303
0.4590683877468109,0.0016277640825137496,0.898167073726654,0.0007324591861106455,304
0.4569052755832672,0.00158870464656502,0.8983684182167053,0.0007316111586987972,305
0.46061447262763977,0.0016359920846298337,0.8986170887947083,0.0007314420072361827,306
0.4593276083469391,0.001627451740205288,0.8978526592254639,0.0007350523956120014,307
0.4587381184101105,0.0016091561410576105,0.8981000185012817,0.0007329475483857095,308
0.45568156242370605,0.0015884505119174719,0.8985921144485474,0.0007341404561884701,309
0.45889341831207275,0.001610625651665032,0.8980460166931152,0.0007332354434765875,310
0.46097368001937866,0.0016549945576116443,0.8984881043434143,0.0007346576312556863,311
0.45794209837913513,0.0016029494581744075,0.8981829285621643,0.0007364689372479916,312
0.4588802754878998,0.0016120470827445388,0.8982012867927551,0.0007343977922573686,313
0.4599197208881378,0.0016186964930966496,0.8984578847885132,0.0007319778087548912,314
0.4590131342411041,0.001629277365282178,0.8980486989021301,0.0007382493349723518,315
0.45914340019226074,0.0016232654452323914,0.8979302644729614,0.0007339995936490595,316
0.46000128984451294,0.0016246144659817219,0.8981209993362427,0.0007293453090824187,317
0.4577368199825287,0.001601898344233632,0.8982775807380676,0.0007327516213990748,318
0.4577420949935913,0.001610449980944395,0.8981355428695679,0.0007326771738007665,319
0.4587552547454834,0.0016337998677045107,0.8975736498832703,0.000731500971596688,320
0.45933157205581665,0.0016249173786491156,0.8983868360519409,0.000731542706489563,321
0.46018022298812866,0.0016527854604646564,0.8980157971382141,0.0007309158099815249,322
0.45950132608413696,0.001632303697988391,0.8981907367706299,0.0007354441331699491,323
0.4584079086780548,0.0016181846149265766,0.8977210521697998,0.0007325327023863792,324
0.45982104539871216,0.0016382959438487887,0.8975447416305542,0.0007325527840293944,325
0.4588710367679596,0.0016310373321175575,0.8977131247520447,0.0007390098762698472,326
0.45733553171157837,0.001609217724762857,0.898007869720459,0.0007369987433776259,327
0.45845919847488403,0.0016145861009135842,0.8979091644287109,0.0007369984523393214,328
0.4605591893196106,0.001648186706006527,0.8982157707214355,0.0007345124031417072,329
0.45801839232444763,0.0015969760715961456,0.89788419008255,0.0007356416899710894,330
0.45782235264778137,0.001626845682039857,0.897757887840271,0.0007405575015582144,331
0.4606171250343323,0.0016417066799476743,0.8981038928031921,0.0007371163810603321,332
0.4593631327152252,0.0016380817396566272,0.8980987071990967,0.0007410825928673148,333
0.45952364802360535,0.00163709104526788,0.8983591794967651,0.0007382535259239376,334
0.4581433832645416,0.001621839008294046,0.8980539441108704,0.0007381226751022041,335
0.4596341848373413,0.0016248739557340741,0.8977342247962952,0.000739160634111613,336
0.45895394682884216,0.0016232812777161598,0.8974394798278809,0.0007414586143568158,337
0.45658552646636963,0.0016103595262393355,0.897659182548523,0.0007421700283885002,338
0.4595894515514374,0.00163844705093652,0.8978921175003052,0.0007435209699906409,339
0.4596000015735626,0.0016502661164849997,0.8986433744430542,0.0007418337045237422,340
0.45888417959213257,0.0016107349656522274,0.8984658122062683,0.0007388511439785361,341
0.4604920744895935,0.0016534934984520078,0.8978223204612732,0.0007388303056359291,342
0.4593855142593384,0.0016376238781958818,0.8976538777351379,0.0007441687630489469,343
0.45867764949798584,0.0016383373877033591,0.8975170850753784,0.0007429287652485073,344
0.4624355137348175,0.0016615708591416478,0.8977499604225159,0.000741387892048806,345
0.4608657658100128,0.0016517770709469914,0.8981801867485046,0.0007384986383840442,346
0.45985132455825806,0.0016408690717071295,0.8976079225540161,0.000739519891794771,347
0.4592631459236145,0.0016386512434110045,0.8980196714401245,0.000738126109354198,348
0.4581157863140106,0.0016291766660287976,0.8979973196983337,0.0007431378471665084,349
0.4630105495452881,0.001673034974373877,0.8981592059135437,0.000740042538382113,350
0.45787370204925537,0.0016184825217351317,0.8983092308044434,0.0007355805719271302,351
0.45843419432640076,0.0016297202091664076,0.8982841968536377,0.0007405718206427991,352
